date,close,open,high,low,volume,fng_value,fng_classification,change_percent,next_change_percent
2022-06-20,20572.3,20576.9,20996.8,19658.8,140.6,9.0,Extreme Fear,-0.02,0.72
2022-06-21,20720.4,20571.6,21689.3,20371.7,136.32,9.0,Extreme Fear,0.72,-3.64
2022-06-22,19965.8,20720.2,20864.3,19780.2,125.94,11.0,Extreme Fear,-3.64,5.68
2022-06-23,21100.7,19967.3,21189.8,19907.5,110.7,11.0,Extreme Fear,5.68,0.6
2022-06-24,21226.9,21100.9,21488.7,20743.9,104.56,11.0,Extreme Fear,0.6,1.24
2022-06-25,21489.9,21226.9,21553.4,20917.5,66.63,14.0,Extreme Fear,1.24,-2.08
2022-06-26,21043.5,21489.9,21837.4,20989.7,67.21,14.0,Extreme Fear,-2.08,-1.49
2022-06-27,20730.2,21037.7,21497.5,20568.0,84.69,12.0,Extreme Fear,-1.49,-2.18
2022-06-28,20278.0,20727.9,21200.2,20210.5,83.83,10.0,Extreme Fear,-2.18,-0.82
2022-06-29,20111.3,20278.0,20415.8,19880.7,98.97,13.0,Extreme Fear,-0.82,-0.92
2022-06-30,19926.6,20111.3,20155.1,18682.7,127.73,11.0,Extreme Fear,-0.92,-3.33
2022-07-01,19262.9,19926.6,20785.6,18980.1,150.18,11.0,Extreme Fear,-3.33,-0.1
2022-07-02,19243.2,19275.4,19425.4,19006.4,58.57,14.0,Extreme Fear,-0.1,0.35
2022-07-03,19309.9,19243.4,19626.4,18794.4,65.27,11.0,Extreme Fear,0.35,4.69
2022-07-04,20215.8,19310.6,20303.8,19052.5,92.79,14.0,Extreme Fear,4.69,-0.08
2022-07-05,20200.6,20215.8,20706.9,19315.4,122.43,19.0,Extreme Fear,-0.08,1.78
2022-07-06,20561.1,20180.4,20654.9,19785.3,105.24,18.0,Extreme Fear,1.78,5.24
2022-07-07,21637.8,20557.9,21817.8,20282.7,115.81,18.0,Extreme Fear,5.24,-0.12
2022-07-08,21611.2,21637.1,22482.1,21207.0,439.9,20.0,Extreme Fear,-0.12,-0.11
2022-07-09,21587.5,21610.4,21944.1,21338.4,190.11,24.0,Extreme Fear,-0.11,-3.43
2022-07-10,20847.4,21587.4,21599.2,20689.7,204.68,24.0,Extreme Fear,-3.43,-4.24
2022-07-11,19963.2,20847.2,20855.0,19897.0,160.2,22.0,Extreme Fear,-4.24,-3.17
2022-07-12,19330.9,19963.2,20051.7,19279.6,167.91,16.0,Extreme Fear,-3.17,4.75
2022-07-13,20250.0,19331.6,20250.8,18942.2,249.38,15.0,Extreme Fear,4.75,1.66
2022-07-14,20586.0,20250.0,20862.2,19664.9,205.28,18.0,Extreme Fear,1.66,1.16
2022-07-15,20825.1,20586.1,21178.1,20393.4,164.67,15.0,Extreme Fear,1.16,1.85
2022-07-16,21209.9,20825.2,21561.3,20484.4,136.89,21.0,Extreme Fear,1.85,-2.0
2022-07-17,20785.6,21209.8,21654.4,20755.2,132.81,24.0,Extreme Fear,-2.0,8.37
2022-07-18,22525.8,20785.6,22714.9,20770.6,279.72,20.0,Extreme Fear,8.37,3.93
2022-07-19,23410.2,22529.3,23757.3,21581.8,308.91,30.0,Fear,3.93,-0.83
2022-07-20,23215.2,23412.0,24258.0,22944.4,281.31,31.0,Fear,-0.83,-0.27
2022-07-21,23153.0,23219.9,23403.8,22360.2,217.08,34.0,Fear,-0.27,-2.06
2022-07-22,22675.2,23150.0,23741.4,22524.2,197.54,33.0,Fear,-2.06,-0.95
2022-07-23,22460.4,22683.6,22991.0,21971.7,137.42,31.0,Fear,-0.95,0.54
2022-07-24,22582.1,22449.8,22987.9,22281.3,126.66,30.0,Fear,0.54,-5.67
2022-07-25,21301.9,22582.3,22653.3,21275.4,206.93,30.0,Fear,-5.67,-0.25
2022-07-26,21248.7,21301.6,21322.3,20737.3,201.57,26.0,Fear,-0.25,8.05
2022-07-27,22958.3,21248.0,23027.8,21047.5,242.66,28.0,Fear,8.05,3.88
2022-07-28,23850.0,22957.7,24190.5,22611.6,268.32,32.0,Fear,3.88,-0.32
2022-07-29,23774.3,23850.2,24340.0,23451.4,221.66,39.0,Fear,-0.32,-0.59
2022-07-30,23634.2,23774.2,24605.3,23521.8,168.72,42.0,Fear,-0.59,-1.4
2022-07-31,23303.4,23634.2,24179.3,23236.2,138.84,39.0,Fear,-1.4,-0.14
2022-08-01,23271.2,23303.4,23484.4,22863.8,162.33,33.0,Fear,-0.14,-1.21
2022-08-02,22988.6,23271.1,23423.3,22670.8,177.3,31.0,Fear,-1.21,-0.73
2022-08-03,22820.8,22988.7,23623.7,22698.6,174.66,34.0,Fear,-0.73,-0.91
2022-08-04,22612.1,22822.2,23214.5,22438.7,181.19,30.0,Fear,-0.91,3.08
2022-08-05,23308.2,22613.3,23447.6,22593.5,208.9,31.0,Fear,3.08,-1.56
2022-08-06,22944.2,23308.2,23344.4,22923.6,94.44,31.0,Fear,-1.56,1.01
2022-08-07,23175.3,22944.2,23387.7,22852.3,99.36,30.0,Fear,1.01,2.77
2022-08-08,23816.3,23175.3,24234.1,23160.6,197.94,30.0,Fear,2.77,-2.81
2022-08-09,23146.7,23818.1,23912.0,22886.5,169.62,42.0,Fear,-2.81,3.53
2022-08-10,23962.9,23150.3,24209.9,22714.7,243.61,31.0,Fear,3.53,-0.12
2022-08-11,23935.3,23963.3,24873.5,23864.0,285.36,41.0,Fear,-0.12,1.94
2022-08-12,24398.7,23935.3,24440.8,23616.4,194.96,42.0,Fear,1.94,0.18
2022-08-13,24442.5,24398.9,24882.9,24318.7,170.59,46.0,Fear,0.18,-0.57
2022-08-14,24302.8,24442.1,24997.3,24172.2,177.25,47.0,Neutral,-0.57,-0.83
2022-08-15,24101.7,24303.3,25205.7,23784.5,279.28,45.0,Fear,-0.83,-1.02
2022-08-16,23856.8,24102.6,24240.8,23693.8,201.7,44.0,Fear,-1.02,-2.17
2022-08-17,23338.0,23855.8,24423.5,23191.6,239.53,41.0,Fear,-2.17,-0.58
2022-08-18,23203.6,23337.7,23578.0,23131.3,160.97,30.0,Fear,-0.58,-10.22
2022-08-19,20831.3,23201.6,23202.3,20807.8,339.47,33.0,Fear,-10.22,1.48
2022-08-20,21138.9,20830.7,21357.4,20784.8,206.94,29.0,Fear,1.48,1.79
2022-08-21,21517.2,21138.9,21692.4,21077.4,177.52,27.0,Fear,1.79,-0.47
2022-08-22,21416.3,21516.8,21517.4,20912.1,251.83,29.0,Fear,-0.47,0.47
2022-08-23,21517.2,21416.5,21661.0,20919.6,228.65,28.0,Fear,0.47,-0.71
2022-08-24,21365.2,21516.2,21832.3,21171.1,202.4,25.0,Extreme Fear,-0.71,0.94
2022-08-25,21565.4,21365.4,21801.2,21324.8,190.15,25.0,Extreme Fear,0.94,-6.1
2022-08-26,20249.9,21564.2,21815.3,20122.4,322.16,27.0,Fear,-6.1,-1.07
2022-08-27,20033.9,20249.9,20343.6,19849.8,187.34,28.0,Fear,-1.07,-2.41
2022-08-28,19550.2,20034.2,20150.8,19542.9,159.6,28.0,Fear,-2.41,3.81
2022-08-29,20295.8,19551.3,20394.5,19551.2,248.04,24.0,Extreme Fear,3.81,-2.48
2022-08-30,19792.6,20295.6,20558.2,19559.7,308.41,27.0,Fear,-2.48,1.27
2022-08-31,20043.9,19793.4,20469.1,19793.4,318.17,23.0,Extreme Fear,1.27,0.41
2022-09-01,20126.1,20049.9,20202.7,19584.4,275.08,20.0,Extreme Fear,0.41,-0.86
2022-09-02,19952.7,20131.6,20428.2,19764.7,272.22,25.0,Extreme Fear,-0.86,-0.61
2022-09-03,19831.4,19952.8,20043.8,19660.7,157.85,21.0,Extreme Fear,-0.61,0.85
2022-09-04,19999.9,19832.2,20017.8,19594.7,158.27,20.0,Extreme Fear,0.85,-1.03
2022-09-05,19793.1,19999.9,20042.9,19650.7,238.71,23.0,Extreme Fear,-1.03,-5.09
2022-09-06,18786.4,19793.4,20169.3,18723.3,402.43,22.0,Extreme Fear,-5.09,2.64
2022-09-07,19281.5,18786.3,19445.9,18548.4,319.1,24.0,Extreme Fear,2.64,0.19
2022-09-08,19317.4,19281.5,19444.7,19034.5,291.43,20.0,Extreme Fear,0.19,10.6
2022-09-09,21365.2,19318.8,21545.7,19294.1,480.37,22.0,Extreme Fear,10.6,1.33
2022-09-10,21650.4,21363.8,21790.6,21139.9,331.12,28.0,Fear,1.33,0.85
2022-09-11,21834.9,21650.4,21836.4,21363.0,297.12,26.0,Fear,0.85,2.57
2022-09-12,22395.3,21836.6,22465.4,21581.6,431.98,25.0,Extreme Fear,2.57,-9.91
2022-09-13,20175.5,22395.3,22702.5,19909.6,485.32,34.0,Fear,-9.91,0.23
2022-09-14,20222.5,20175.5,20503.7,19654.2,374.22,27.0,Fear,0.23,-2.58
2022-09-15,19701.7,20222.3,20321.4,19532.3,358.42,28.0,Fear,-2.58,0.51
2022-09-16,19802.4,19701.9,19883.0,19352.9,315.59,20.0,Extreme Fear,0.51,1.57
2022-09-17,20113.5,19802.8,20178.6,19761.0,204.58,22.0,Extreme Fear,1.57,-3.45
2022-09-18,19418.8,20113.9,20113.9,19347.7,273.11,27.0,Fear,-3.45,0.62
2022-09-19,19538.9,19417.4,19666.6,18277.8,423.43,21.0,Extreme Fear,0.62,-3.41
2022-09-20,18872.4,19538.9,19626.3,18742.6,361.18,23.0,Extreme Fear,-3.41,-2.03
2022-09-21,18489.0,18875.1,19758.4,18191.8,446.85,23.0,Extreme Fear,-2.03,4.95
2022-09-22,19404.0,18488.1,19490.9,18371.0,448.63,22.0,Extreme Fear,4.95,-0.57
2022-09-23,19293.5,19404.1,19477.3,18554.8,431.15,20.0,Extreme Fear,-0.57,-1.91
2022-09-24,18925.2,19288.4,19310.6,18812.0,258.5,24.0,Extreme Fear,-1.91,-0.64
2022-09-25,18803.2,18925.1,19125.1,18659.6,209.71,24.0,Extreme Fear,-0.64,2.25
2022-09-26,19225.7,18803.1,19304.8,18695.2,516.03,21.0,Extreme Fear,2.25,-0.75
2022-09-27,19081.0,19228.8,20361.2,18850.4,660.12,20.0,Extreme Fear,-0.75,1.73
2022-09-28,19411.0,19083.4,19757.8,18505.3,581.19,20.0,Extreme Fear,1.73,0.94
2022-09-29,19593.0,19420.2,19631.5,18877.9,449.57,22.0,Extreme Fear,0.94,-0.87
2022-09-30,19423.0,19593.4,20174.9,19208.9,490.29,21.0,Extreme Fear,-0.87,-0.57
2022-10-01,19311.9,19422.9,19480.3,19172.6,173.91,20.0,Extreme Fear,-0.57,-1.34
2022-10-02,19052.2,19311.9,19389.9,18937.3,222.82,24.0,Extreme Fear,-1.34,3.02
2022-10-03,19628.3,19057.6,19676.0,19001.3,333.03,24.0,Extreme Fear,3.02,3.63
2022-10-04,20340.2,19629.7,20436.1,19506.4,368.17,20.0,Extreme Fear,3.63,-0.9
2022-10-05,20157.5,20340.5,20353.8,19761.7,352.76,25.0,Extreme Fear,-0.9,-1.0
2022-10-06,19956.7,20157.5,20436.7,19873.7,370.6,26.0,Fear,-1.0,-2.13
2022-10-07,19531.3,19962.4,20051.4,19352.1,263.5,23.0,Extreme Fear,-2.13,-0.6
2022-10-08,19415.0,19530.2,19612.2,19274.7,113.5,24.0,Extreme Fear,-0.6,0.13
2022-10-09,19441.0,19416.3,19552.1,19329.6,127.53,22.0,Extreme Fear,0.13,-1.58
2022-10-10,19134.6,19441.7,19520.7,19057.0,243.77,22.0,Extreme Fear,-1.58,-0.39
2022-10-11,19059.1,19134.3,19261.3,18868.7,288.57,24.0,Extreme Fear,-0.39,0.5
2022-10-12,19154.8,19058.5,19212.6,19010.6,242.18,20.0,Extreme Fear,0.5,1.17
2022-10-13,19379.8,19154.6,19494.4,18207.9,455.13,20.0,Extreme Fear,1.17,-1.02
2022-10-14,19181.8,19379.8,19933.9,19098.6,400.45,24.0,Extreme Fear,-1.02,-0.59
2022-10-15,19068.7,19181.7,19218.7,19000.8,123.66,24.0,Extreme Fear,-0.59,1.01
2022-10-16,19261.9,19068.8,19411.9,19066.0,140.95,24.0,Extreme Fear,1.01,1.49
2022-10-17,19548.2,19262.2,19663.5,19163.6,248.4,20.0,Extreme Fear,1.49,-1.13
2022-10-18,19328.2,19548.4,19692.9,19102.8,290.07,22.0,Extreme Fear,-1.13,-1.06
2022-10-19,19123.9,19328.2,19358.6,19101.2,209.28,23.0,Extreme Fear,-1.06,-0.42
2022-10-20,19042.9,19125.1,19334.5,18935.6,253.2,23.0,Extreme Fear,-0.42,0.63
2022-10-21,19162.6,19042.9,19245.5,18703.3,294.66,23.0,Extreme Fear,0.63,0.22
2022-10-22,19204.8,19162.6,19249.9,19116.1,118.24,20.0,Extreme Fear,0.22,1.91
2022-10-23,19571.2,19204.8,19680.9,19092.5,180.63,23.0,Extreme Fear,1.91,-1.22
2022-10-24,19331.5,19571.2,19588.6,19177.2,286.94,22.0,Extreme Fear,-1.22,3.89
2022-10-25,20082.7,19331.8,20406.9,19249.0,371.54,20.0,Extreme Fear,3.89,3.42
2022-10-26,20769.5,20086.8,20981.5,20062.9,427.99,33.0,Fear,3.42,-2.29
2022-10-27,20292.9,20769.5,20867.9,20231.6,365.49,32.0,Fear,-2.29,1.49
2022-10-28,20594.4,20293.0,20744.0,20058.2,318.9,30.0,Fear,1.49,1.05
2022-10-29,20809.8,20594.2,21038.1,20561.9,276.54,34.0,Fear,1.05,-0.88
2022-10-30,20626.3,20809.4,20922.3,20522.5,207.63,34.0,Fear,-0.88,-0.63
2022-10-31,20496.3,20626.0,20822.4,20260.0,327.47,31.0,Fear,-0.63,-0.06
2022-11-01,20483.5,20496.1,20676.6,20348.1,302.72,30.0,Fear,-0.06,-1.61
2022-11-02,20154.4,20482.9,20778.3,20065.8,420.23,30.0,Fear,-1.61,0.26
2022-11-03,20206.4,20154.0,20384.5,20066.6,347.23,30.0,Fear,0.26,4.65
2022-11-04,21145.9,20206.4,21281.9,20184.6,499.5,30.0,Fear,4.65,0.74
2022-11-05,21301.6,21145.7,21464.7,21084.1,261.23,38.0,Fear,0.74,-1.81
2022-11-06,20916.3,21298.7,21360.4,20901.0,242.26,40.0,Fear,-1.81,-1.56
2022-11-07,20589.0,20916.3,21055.4,20410.5,414.24,33.0,Fear,-1.56,-10.01
2022-11-08,18527.4,20589.0,20667.5,17260.0,865.1,31.0,Fear,-10.01,-14.25
2022-11-09,15886.9,18538.9,18583.8,15603.3,869.57,29.0,Fear,-14.25,10.71
2022-11-10,17589.1,15887.0,18138.2,15799.3,720.74,22.0,Extreme Fear,10.71,-3.07
2022-11-11,17049.9,17589.1,17679.4,16435.5,466.35,25.0,Extreme Fear,-3.07,-1.49
2022-11-12,16795.2,17049.9,17100.8,16633.9,192.91,21.0,Extreme Fear,-1.49,-2.8
2022-11-13,16324.5,16803.9,16946.5,16274.9,210.8,22.0,Extreme Fear,-2.8,1.77
2022-11-14,16613.7,16325.0,17158.4,15834.0,442.46,24.0,Extreme Fear,1.77,1.69
2022-11-15,16895.1,16615.0,17112.0,16543.9,337.15,22.0,Extreme Fear,1.69,-2.1
2022-11-16,16540.5,16895.4,16993.4,16408.2,295.73,23.0,Extreme Fear,-2.1,0.91
2022-11-17,16691.2,16540.5,16739.7,16425.8,257.0,20.0,Extreme Fear,0.91,-0.32
2022-11-18,16638.3,16715.4,16846.3,16553.0,241.96,23.0,Extreme Fear,-0.32,0.37
2022-11-19,16699.2,16652.2,16814.9,16608.9,114.89,23.0,Extreme Fear,0.37,-2.47
2022-11-20,16286.7,16699.3,16749.3,16209.2,172.83,24.0,Extreme Fear,-2.47,-3.13
2022-11-21,15776.2,16278.6,16287.9,15504.2,372.15,21.0,Extreme Fear,-3.13,2.77
2022-11-22,16212.9,15776.6,16274.6,15620.4,287.21,22.0,Extreme Fear,2.77,2.53
2022-11-23,16623.9,16216.9,16677.6,16162.3,305.08,22.0,Extreme Fear,2.53,-0.14
2022-11-24,16601.2,16604.9,16785.6,16472.0,229.59,20.0,Extreme Fear,-0.14,-0.54
2022-11-25,16512.3,16600.6,16611.8,16360.9,204.07,20.0,Extreme Fear,-0.54,-0.34
2022-11-26,16456.5,16512.3,16686.3,16387.9,194.94,22.0,Extreme Fear,-0.34,-0.19
2022-11-27,16425.6,16456.4,16595.4,16414.6,173.25,26.0,Fear,-0.19,-1.3
2022-11-28,16211.7,16426.1,16481.4,16013.5,284.84,28.0,Fear,-1.3,1.41
2022-11-29,16440.4,16211.9,16531.4,16100.1,271.58,26.0,Fear,1.41,4.4
2022-11-30,17163.9,16440.8,17215.5,16433.2,348.22,29.0,Fear,4.4,-1.12
2022-12-01,16972.0,17163.4,17244.7,16868.9,266.14,27.0,Fear,-1.12,0.72
2022-12-02,17093.6,16972.2,17096.2,16799.9,227.01,27.0,Fear,0.72,-1.22
2022-12-03,16884.5,17093.4,17132.6,16862.1,169.29,27.0,Fear,-1.22,1.35
2022-12-04,17112.6,16884.8,17198.1,16881.6,197.12,26.0,Fear,1.35,-0.85
2022-12-05,16966.5,17106.9,17395.2,16886.9,268.72,26.0,Fear,-0.85,0.72
2022-12-06,17089.3,16966.3,17101.1,16914.9,246.19,25.0,Extreme Fear,0.72,-1.49
2022-12-07,16835.2,17089.4,17126.7,16715.3,244.36,29.0,Fear,-1.49,2.32
2022-12-08,17225.7,16835.2,17294.2,16765.8,261.64,25.0,Extreme Fear,2.32,-0.58
2022-12-09,17125.7,17225.6,17288.6,17082.1,260.84,26.0,Fear,-0.58,0.01
2022-12-10,17127.2,17125.7,17220.5,17105.7,148.81,27.0,Fear,0.01,-0.2
2022-12-11,17093.3,17127.0,17262.9,17080.6,167.2,26.0,Fear,-0.2,0.68
2022-12-12,17210.4,17093.2,17232.5,16878.5,249.39,27.0,Fear,0.68,3.3
2022-12-13,17778.6,17210.9,17951.6,17094.5,328.71,27.0,Fear,3.3,0.1
2022-12-14,17796.4,17778.6,18351.8,17682.1,318.98,30.0,Fear,0.1,-2.47
2022-12-15,17356.1,17796.4,17846.1,17298.2,263.44,31.0,Fear,-2.47,-4.19
2022-12-16,16629.6,17356.7,17518.5,16542.4,303.56,29.0,Fear,-4.19,0.89
2022-12-17,16777.1,16629.0,16794.4,16587.0,164.49,28.0,Fear,0.89,-0.21
2022-12-18,16741.1,16777.0,16825.7,16666.5,124.29,26.0,Fear,-0.21,-1.79
2022-12-19,16441.3,16741.1,16809.5,16331.2,207.93,29.0,Fear,-1.79,2.81
2022-12-20,16902.8,16441.3,17031.3,16400.7,284.57,29.0,Fear,2.81,-0.42
2022-12-21,16831.8,16902.7,16919.4,16735.0,174.34,26.0,Fear,-0.42,-0.07
2022-12-22,16820.6,16831.8,16862.2,16566.1,198.28,28.0,Fear,-0.07,-0.25
2022-12-23,16779.1,16820.5,16910.7,16768.0,184.12,27.0,Fear,-0.25,0.35
2022-12-24,16837.2,16778.6,16855.8,16777.8,110.12,29.0,Fear,0.35,-0.03
2022-12-25,16831.8,16835.7,16852.9,16733.0,132.89,29.0,Fear,-0.03,0.51
2022-12-26,16918.1,16831.8,16936.1,16799.4,133.36,28.0,Fear,0.51,-1.25
2022-12-27,16706.1,16918.2,16964.0,16610.1,192.18,27.0,Fear,-1.25,-0.96
2022-12-28,16546.2,16705.9,16781.1,16474.2,217.96,28.0,Fear,-0.96,0.55
2022-12-29,16636.4,16546.2,16659.1,16496.6,181.47,28.0,Fear,0.55,-0.18
2022-12-30,16607.2,16636.4,16644.4,16360.0,192.76,28.0,Fear,-0.18,-0.42
2022-12-31,16537.4,16607.2,16635.9,16487.3,130.44,25.0,Extreme Fear,-0.42,0.49
2023-01-01,16618.4,16537.5,16621.9,16499.7,107.84,26.0,Fear,0.49,0.34
2023-01-02,16674.3,16618.4,16766.9,16551.0,136.03,27.0,Fear,0.34,0.0
2023-01-03,16674.2,16673.1,16773.2,16607.2,178.73,26.0,Fear,0.0,1.07
2023-01-04,16852.1,16674.2,16976.5,16656.5,247.39,29.0,Fear,1.07,-0.13
2023-01-05,16829.8,16852.2,16877.9,16772.3,178.96,29.0,Fear,-0.13,0.72
2023-01-06,16950.9,16829.8,17012.3,16707.6,233.47,26.0,Fear,0.72,-0.04
2023-01-07,16943.6,16950.9,16979.6,16909.7,110.48,25.0,Extreme Fear,-0.04,1.04
2023-01-08,17119.0,16943.6,17119.0,16913.8,144.84,25.0,Extreme Fear,1.04,0.36
2023-01-09,17180.1,17119.0,17390.8,17107.1,301.24,25.0,Extreme Fear,0.36,1.51
2023-01-10,17439.1,17180.1,17491.0,17151.7,247.14,26.0,Fear,1.51,2.89
2023-01-11,17942.3,17440.5,17989.8,17323.9,291.53,26.0,Fear,2.89,5.07
2023-01-12,18851.3,17941.0,19055.3,17915.5,522.01,30.0,Fear,5.07,5.71
2023-01-13,19927.0,18850.8,19981.6,18723.8,426.67,31.0,Fear,5.71,5.17
2023-01-14,20958.2,19926.9,21185.6,19898.6,458.21,46.0,Fear,5.17,-0.37
2023-01-15,20879.8,20956.0,21032.2,20585.7,205.8,52.0,Neutral,-0.37,1.46
2023-01-16,21184.2,20880.1,21416.8,20698.9,337.46,45.0,Fear,1.46,-0.22
2023-01-17,21137.1,21184.4,21506.4,20926.2,310.04,51.0,Neutral,-0.22,-2.21
2023-01-18,20670.6,21137.1,21584.1,20448.3,388.67,52.0,Neutral,-2.21,1.99
2023-01-19,21081.2,20670.6,21169.4,20669.7,275.76,45.0,Fear,1.99,7.57
2023-01-20,22677.2,21074.9,22718.5,20879.3,373.74,51.0,Neutral,7.57,0.43
2023-01-21,22775.7,22677.5,23304.5,22461.1,382.69,53.0,Neutral,0.43,-0.3
2023-01-22,22707.8,22775.7,23068.7,22323.0,280.64,53.0,Neutral,-0.3,0.91
2023-01-23,22915.5,22709.0,23161.8,22527.9,327.85,50.0,Neutral,0.91,-1.23
2023-01-24,22632.5,22916.3,23156.1,22517.1,334.17,52.0,Neutral,-1.23,1.87
2023-01-25,23055.1,22632.5,23779.0,22366.3,388.18,51.0,Neutral,1.87,-0.17
2023-01-26,23016.0,23055.2,23259.5,22869.0,320.97,54.0,Neutral,-0.17,0.25
2023-01-27,23074.6,23016.0,23480.3,22602.9,310.36,55.0,Greed,0.25,-0.2
2023-01-28,23027.9,23074.6,23182.3,22889.8,156.96,52.0,Neutral,-0.2,3.15
2023-01-29,23753.1,23023.5,23952.9,22973.3,320.86,55.0,Greed,3.15,-3.88
2023-01-30,22832.2,23746.0,23794.0,22560.0,339.62,61.0,Greed,-3.88,1.28
2023-01-31,23125.1,22832.2,23262.9,22724.9,289.38,51.0,Neutral,1.28,2.6
2023-02-01,23725.6,23124.7,23784.5,22809.6,333.18,56.0,Greed,2.6,-1.26
2023-02-02,23427.6,23726.2,24207.2,23398.1,382.86,60.0,Greed,-1.26,0.02
2023-02-03,23431.2,23429.1,23694.1,23233.8,349.36,60.0,Greed,0.02,-0.46
2023-02-04,23323.8,23431.2,23571.8,23269.8,170.27,58.0,Greed,-0.46,-1.66
2023-02-05,22936.0,23326.9,23423.4,22766.5,217.26,58.0,Greed,-1.66,-0.76
2023-02-06,22761.8,22936.0,23130.6,22633.7,278.58,56.0,Greed,-0.76,2.15
2023-02-07,23251.7,22761.8,23338.8,22748.2,318.98,54.0,Neutral,2.15,-1.23
2023-02-08,22964.6,23251.7,23425.1,22691.7,289.12,58.0,Greed,-1.23,-5.1
2023-02-09,21792.5,22964.6,23003.6,21744.6,425.44,55.0,Greed,-5.1,-0.72
2023-02-10,21635.0,21792.5,21933.6,21491.7,352.79,48.0,Neutral,-0.72,1.04
2023-02-11,21859.8,21627.4,21902.9,21605.3,182.07,49.0,Neutral,1.04,-0.33
2023-02-12,21786.8,21859.9,22080.7,21653.1,211.65,50.0,Neutral,-0.33,-0.07
2023-02-13,21772.6,21782.7,21887.5,21418.7,312.04,48.0,Neutral,-0.07,1.96
2023-02-14,22198.5,21776.9,22308.6,21556.2,378.39,50.0,Neutral,1.96,9.59
2023-02-15,24327.9,22198.5,24330.9,22050.8,401.53,53.0,Neutral,9.59,-3.24
2023-02-16,23539.6,24328.1,25233.8,23525.9,484.5,62.0,Greed,-3.24,4.39
2023-02-17,24573.5,23538.2,24984.7,23373.0,523.85,61.0,Greed,4.39,0.24
2023-02-18,24631.4,24573.5,24838.9,24457.0,223.77,60.0,Greed,0.24,-1.33
2023-02-19,24302.9,24631.3,25175.2,24273.7,312.64,60.0,Greed,-1.33,2.21
2023-02-20,24839.5,24302.8,25085.4,23868.6,363.02,58.0,Greed,2.21,-1.57
2023-02-21,24450.7,24839.5,25236.8,24160.8,395.97,60.0,Greed,-1.57,-1.08
2023-02-22,24186.6,24450.7,24474.3,23593.4,400.24,59.0,Greed,-1.08,-1.03
2023-02-23,23936.3,24186.6,24590.4,23637.9,417.46,56.0,Greed,-1.03,-3.11
2023-02-24,23191.5,23936.4,24123.4,22970.3,367.99,53.0,Neutral,-3.11,-0.11
2023-02-25,23166.1,23191.3,23215.3,22777.4,198.35,52.0,Neutral,-0.11,1.69
2023-02-26,23558.7,23166.1,23671.8,23066.0,209.12,51.0,Neutral,1.69,-0.27
2023-02-27,23494.1,23558.7,23876.2,23166.8,297.65,50.0,Neutral,-0.27,-1.55
2023-02-28,23130.5,23494.0,23595.0,23033.8,275.1,53.0,Neutral,-1.55,2.21
2023-03-01,23642.2,23130.6,23914.1,23025.3,328.77,50.0,Neutral,2.21,-0.75
2023-03-02,23465.4,23642.2,23780.5,23208.7,249.26,51.0,Neutral,-0.75,-4.73
2023-03-03,22354.4,23465.6,23473.4,22051.9,344.63,50.0,Neutral,-4.73,-0.03
2023-03-04,22347.1,22354.7,22403.7,22167.4,123.93,50.0,Neutral,-0.03,0.36
2023-03-05,22428.3,22347.1,22636.7,22213.5,160.57,47.0,Neutral,0.36,-0.08
2023-03-06,22410.0,22428.2,22595.4,22320.1,215.31,48.0,Neutral,-0.08,-0.95
2023-03-07,22197.8,22410.1,22535.1,21968.6,304.75,49.0,Neutral,-0.95,-2.19
2023-03-08,21710.8,22197.8,22274.3,21661.3,316.51,50.0,Neutral,-2.19,-6.21
2023-03-09,20361.8,21710.8,21826.5,20079.6,468.76,44.0,Fear,-6.21,-1.01
2023-03-10,20156.7,20362.0,20362.6,19591.8,655.27,34.0,Fear,-1.01,1.54
2023-03-11,20467.5,20156.5,20669.5,19796.7,453.46,33.0,Fear,1.54,7.46
2023-03-12,21994.8,20465.0,22028.6,20294.2,455.69,33.0,Fear,7.46,9.64
2023-03-13,24114.4,21994.8,24406.2,21859.6,733.63,49.0,Neutral,9.64,2.43
2023-03-14,24699.7,24121.5,26365.9,23994.6,753.06,56.0,Greed,2.43,-1.69
2023-03-15,24282.7,24699.6,25108.9,23932.4,614.31,50.0,Neutral,-1.69,2.97
2023-03-16,25004.1,24283.2,25139.0,24147.9,462.58,52.0,Neutral,2.97,9.55
2023-03-17,27391.8,25004.4,27742.2,24900.1,674.96,51.0,Neutral,9.55,-1.74
2023-03-18,26914.5,27391.9,27659.1,26688.7,392.47,64.0,Greed,-1.74,3.88
2023-03-19,27958.7,26914.5,28347.3,26844.6,393.27,63.0,Greed,3.88,-0.85
2023-03-20,27720.5,27958.9,28457.8,27157.0,503.9,66.0,Greed,-0.85,1.42
2023-03-21,28114.0,27719.8,28437.8,27350.6,438.78,68.0,Greed,1.42,-3.03
2023-03-22,27261.7,28114.2,28760.3,26668.7,262.03,62.0,Greed,-3.03,3.85
2023-03-23,28310.7,27262.8,28734.1,27144.6,158.46,57.0,Greed,3.85,-3.0
2023-03-24,27462.2,28306.9,28374.5,27026.5,110.36,61.0,Greed,-3.0,0.05
2023-03-25,27475.6,27462.2,27761.9,27176.7,61.36,64.0,Greed,0.05,1.81
2023-03-26,27973.5,27474.9,28153.7,27429.1,60.64,64.0,Greed,1.81,-3.02
